,mean,std,energy,median,max,min,ptp,cluster,state,rolling_energy_max,rolling_energy_min,rolling_std_max,rolling_std_min,cluster_smooth,state_smooth
2025-05-08 11:04:52.444,0.0005295993267236189,0.43633282763718323,951.7426984100597,-0.05333569115259093,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,956.619030954972,951.7426984100597,0.43744918087626805,0.43633282763718323,2,working
2025-05-08 11:04:53.554,0.0012467864303127392,0.43511625676813737,946.4492307446885,-0.053189407809953064,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,956.3391388596185,946.4492307446885,0.4373848353396355,0.43511625676813737,2,working
2025-05-08 11:04:54.665,0.0014542370454084831,0.4349145959001744,945.5749519562542,-0.05283350619453776,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,956.1195420253923,945.5749519562542,0.43733421397822575,0.4349145959001744,2,working
2025-05-08 11:04:55.774,0.000817366793133043,0.4331517043179353,937.9177148110793,-0.05262284893659146,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,955.9213687734327,937.9177148110793,0.43728837721134545,0.4331517043179353,2,working
2025-05-08 11:04:56.885,-9.568791283005052e-06,0.43040299945712646,926.048463424323,-0.05240354262863163,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,951.7426984100597,926.048463424323,0.43633282763718323,0.43040299945712646,2,working
2025-05-08 11:04:57.972,-0.0012961446849221786,0.4244853313987253,900.7671950220767,-0.05207024391830404,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,946.4492307446885,900.7671950220767,0.43511625676813737,0.4244853313987253,2,working
2025-05-08 11:04:59.693,-0.000871055040887512,0.42431529289242303,900.0410891285527,-0.05146170240626202,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,945.5749519562542,900.0410891285527,0.4349145959001744,0.42431529289242303,2,working
2025-05-08 11:05:00.792,-0.0006295604854390135,0.42426448174811693,899.8237337465425,-0.05093558077515779,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,937.9177148110793,899.8237337465425,0.4331517043179353,0.42426448174811693,2,working
2025-05-08 11:05:01.901,-0.00014222320389416687,0.4240570620396756,898.9422360739391,-0.05037959795602426,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,926.048463424323,898.9422360739391,0.43040299945712646,0.4240570620396756,2,working
2025-05-08 11:05:03.111,2.9039119776183764e-05,0.4240111729498625,898.7475926731572,-0.049922169265950694,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,900.7671950220767,898.7475926731572,0.4244853313987253,0.4240111729498625,2,working
2025-05-08 11:05:04.366,-0.00014807997307665478,0.42323327175350167,895.4529948319399,-0.04970263831199856,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,900.0410891285527,895.4529948319399,0.42431529289242303,0.42323327175350167,2,working
2025-05-08 11:05:05.475,-0.0002817480401567975,0.4230179670030176,894.5424547462136,-0.04953618009635956,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,899.8237337465425,894.5424547462136,0.42426448174811693,0.4230179670030176,2,working
2025-05-08 11:05:06.696,-0.000582858573382669,0.422892958683628,894.0151326870421,-0.04937478145890962,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,898.9422360739391,894.0151326870421,0.4240570620396756,0.422892958683628,2,working
2025-05-08 11:05:07.784,-0.000733695763594799,0.4228416562796168,893.7992279075302,-0.04916500842217254,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,898.7475926731572,893.7992279075302,0.4240111729498625,0.4228416562796168,2,working
2025-05-08 11:05:08.872,-0.0005669677719095182,0.42275482457503993,893.4310941279344,-0.048503534345352976,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,895.4529948319399,893.4310941279344,0.42323327175350167,0.42275482457503993,2,working
2025-05-08 11:05:09.984,-0.0005016665790787112,0.4223524830864689,891.7309765733432,-0.04811782926266232,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,894.5424547462136,891.7309765733432,0.4230179670030176,0.4223524830864689,2,working
2025-05-08 11:05:11.105,-0.000553448388712634,0.4221845678206705,891.0223382459204,-0.047884281304923046,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,894.0151326870421,891.0223382459204,0.422892958683628,0.4221845678206705,2,working
2025-05-08 11:05:12.315,-0.00034451797394666975,0.4220917715113466,890.6297498875283,-0.047491788007626545,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,893.7992279075302,890.6297498875283,0.4228416562796168,0.4220917715113466,2,working
2025-05-08 11:05:13.533,-0.0002032503566278252,0.42196513268821717,890.0950180032564,-0.04730470974848158,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,893.4310941279344,890.0950180032564,0.42275482457503993,0.42196513268821717,2,working
2025-05-08 11:05:14.632,-0.0005655652437798667,0.4216387707949354,888.7200852545077,-0.04720732853658888,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,891.7309765733432,888.7200852545077,0.4223524830864689,0.4216387707949354,2,working
2025-05-08 11:05:15.731,-0.0006557811298821592,0.4216068543984457,888.5860962835368,-0.04720732853658888,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,891.0223382459204,888.5860962835368,0.4221845678206705,0.4216068543984457,2,working
2025-05-08 11:05:16.830,-0.0004025063191594529,0.42153438610886096,888.2793121788841,-0.04644250088493018,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,890.6297498875283,888.2793121788841,0.4220917715113466,0.42153438610886096,2,working
2025-05-08 11:05:17.929,-0.00026264202409541343,0.4214747051864477,888.0273395370671,-0.046214863510433773,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,890.0950180032564,888.0273395370671,0.42196513268821717,0.4214747051864477,2,working
2025-05-08 11:05:19.138,5.300615020122787e-05,0.4214000732580049,887.7125447357774,-0.0457104875904856,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,888.7200852545077,887.7125447357774,0.4216387707949354,0.4214000732580049,2,working
2025-05-08 11:05:20.237,1.33726334974269e-05,0.42122900675743474,886.9919476872776,-0.04543299428534793,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,888.5860962835368,886.9919476872776,0.4216068543984457,0.42122900675743474,2,working
2025-05-08 11:05:21.351,-3.167534633994506e-05,0.4212187308727624,886.9486759877032,-0.04543299428534793,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,888.2793121788841,886.9486759877032,0.42153438610886096,0.4212187308727624,2,working
2025-05-08 11:05:22.445,0.00011182832339254034,0.42100683381021425,886.0565863482615,-0.045133907593251095,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,888.0273395370671,886.0565863482615,0.4214747051864477,0.42100683381021425,2,working
2025-05-08 11:05:23.556,0.00026068560064081527,0.4209733160053505,885.9157851948269,-0.04478092737091069,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,887.7125447357774,885.9157851948269,0.4214000732580049,0.4209733160053505,2,working
2025-05-08 11:05:24.677,0.00031910271567250616,0.420961698324427,885.8670576621889,-0.04443311285279196,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,886.9919476872776,885.8670576621889,0.42122900675743474,0.420961698324427,2,working
2025-05-08 11:05:25.775,0.0006531037947091447,0.42085919342516825,885.4373137145587,-0.0439728832761251,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,886.9486759877032,885.4373137145587,0.4212187308727624,0.42085919342516825,2,working
2025-05-08 11:05:26.886,0.0007407619649338837,0.4207916248451439,885.1536357489852,-0.04382635554047501,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,886.0565863482615,885.1536357489852,0.42100683381021425,0.4207916248451439,2,working
2025-05-08 11:05:27.998,0.0009779678080535483,0.42074100799642344,884.9427381585904,-0.04330849087987457,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,885.9157851948269,884.9427381585904,0.4209733160053505,0.42074100799642344,2,working
2025-05-08 11:05:29.595,0.000992970931888156,0.42071450321108456,884.8313953238941,-0.04294295651200494,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,885.8670576621889,884.8313953238941,0.420961698324427,0.42071450321108456,2,working
2025-05-08 11:05:30.686,0.001104591464693553,0.4200645859364417,882.1009281449326,-0.04276810246656344,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,885.4373137145587,882.1009281449326,0.42085919342516825,0.4200645859364417,2,working
2025-05-08 11:05:32.237,0.00013468548806218762,0.41804277924026517,873.6241573102541,-0.0426431582629212,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,885.1536357489852,873.6241573102541,0.4207916248451439,0.41804277924026517,2,working
2025-05-08 11:05:33.436,3.013653033190078e-06,0.4180052473648926,873.4672057815111,-0.042490720718584445,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,884.9427381585904,873.4672057815111,0.42074100799642344,0.4180052473648926,2,working
2025-05-08 11:05:34.524,2.412820820056907e-05,0.4179813950315684,873.3675274269399,-0.042150096996855776,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,884.8313953238941,873.3675274269399,0.42071450321108456,0.4179813950315684,2,working
2025-05-08 11:05:35.723,-0.00031453160365970534,0.41784703105456794,872.8066053148726,-0.0422755158347015,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,882.1009281449326,872.8066053148726,0.4200645859364417,0.41784703105456794,2,working
2025-05-08 11:05:36.946,9.051075837086228e-05,0.4176919578922822,872.1584328287393,-0.041706600747703444,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,873.6241573102541,872.1584328287393,0.41804277924026517,0.4176919578922822,2,working
2025-05-08 11:05:38.144,0.0005207649690584097,0.4175385250539221,871.5191170818845,-0.040819149688953546,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,873.4672057815111,871.5191170818845,0.4180052473648926,0.4175385250539221,2,working
2025-05-08 11:05:39.367,0.00031395236066918564,0.41747681905128675,871.2606781618827,-0.04090074996471822,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,873.3675274269399,871.2606781618827,0.4179813950315684,0.41747681905128675,2,working
2025-05-08 11:05:40.576,0.00042693510770640757,0.41743029495769063,871.0669190591054,-0.04074194152593695,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,872.8066053148726,871.0669190591054,0.41784703105456794,0.41743029495769063,2,working
2025-05-08 11:05:41.675,7.715426691282534e-05,0.4164088105609595,866.8081210303573,-0.040569992571284796,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,872.1584328287393,866.8081210303573,0.4176919578922822,0.4164088105609595,2,working
2025-05-08 11:05:42.863,-0.0007008265535617308,0.41553696035468396,863.184611927921,-0.040569992571284796,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,871.5191170818845,863.184611927921,0.4175385250539221,0.41553696035468396,2,working
2025-05-08 11:05:43.962,-0.0005134237324835606,0.4152264193626989,861.8938017241478,-0.0403788404245569,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,871.2606781618827,861.8938017241478,0.41747681905128675,0.4152264193626989,2,working
2025-05-08 11:05:45.161,-0.00035832331462538837,0.41514566715863754,861.5579208559797,-0.04012583955958632,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,871.0669190591054,861.5579208559797,0.41743029495769063,0.41514566715863754,2,working
2025-05-08 11:05:46.338,-0.00025426524972719085,0.41507507222485535,861.2646138508479,-0.039842131594265945,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,866.8081210303573,861.2646138508479,0.4164088105609595,0.41507507222485535,2,working
2025-05-08 11:05:47.416,5.12345229628747e-05,0.41501578135792455,861.0182689067489,-0.03942766030436734,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,863.184611927921,861.0182689067489,0.41553696035468396,0.41501578135792455,2,working
2025-05-08 11:05:48.637,0.00023578362523108751,0.4149772708393149,860.858748400507,-0.038806910964132926,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,861.8938017241478,860.858748400507,0.4152264193626989,0.4149772708393149,2,working
2025-05-08 11:05:49.725,0.0004385356383451847,0.4149274983082156,860.6529410002497,-0.038249754801569814,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,861.5579208559797,860.6529410002497,0.41514566715863754,0.4149274983082156,2,working
2025-05-08 11:05:50.913,0.00022944745820871208,0.4148659657114884,860.3969969898042,-0.03820229527044147,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,861.2646138508479,860.3969969898042,0.41507507222485535,0.4148659657114884,2,working
2025-05-08 11:05:52.025,0.0002623146645074096,0.41480504373344407,860.1444023541317,-0.03808101609576996,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,861.0182689067489,860.1444023541317,0.41501578135792455,0.41480504373344407,2,working
2025-05-08 11:05:53.212,-0.0007743867891284628,0.41296337017000856,852.5261851402513,-0.0380154773259786,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,860.858748400507,852.5261851402513,0.4149772708393149,0.41296337017000856,2,working
2025-05-08 11:05:54.299,-0.0015155170787869935,0.4115666140542192,846.7774859025494,-0.03798294122950534,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,860.6529410002497,846.7774859025494,0.4149274983082156,0.4115666140542192,2,working
2025-05-08 11:05:55.487,-0.0013325403696820403,0.4115336635881874,846.6392996944946,-0.03769716827793079,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,860.3969969898042,846.6392996944946,0.4148659657114884,0.4115336635881874,2,working
2025-05-08 11:05:56.696,-0.0013088191974050252,0.41138413640288635,846.0238665505165,-0.0375001302323571,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,860.1444023541317,846.0238665505165,0.41480504373344407,0.41138413640288635,2,working
2025-05-08 11:05:57.907,-0.0010396919530080428,0.41134608036961373,845.8641883761738,-0.03705024665450913,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,852.5261851402513,845.8641883761738,0.41296337017000856,0.41134608036961373,2,working
2025-05-08 11:05:59.294,-0.0007683984627001932,0.41129145940248457,845.6371144035381,-0.03669485666840848,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,846.7774859025494,845.6371144035381,0.4115666140542192,0.41129145940248457,2,working
2025-05-08 11:06:00.404,-0.0006507864898645455,0.41123216085541986,845.3924563342447,-0.0362334826061686,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,846.6392996944946,845.3924563342447,0.4115336635881874,0.41123216085541986,2,working
2025-05-08 11:06:01.593,-0.0005425569342735109,0.4112067016177578,845.2871381654578,-0.036105845177194916,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,846.0238665505165,845.2871381654578,0.41138413640288635,0.4112067016177578,2,working
2025-05-08 11:06:02.714,-0.00034197216069213214,0.4111768780644365,845.1636435738209,-0.03578357366126876,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.8641883761738,845.1636435738209,0.41134608036961373,0.4111768780644365,2,working
2025-05-08 11:06:03.803,-0.0002058375134693982,0.4111685000202081,845.12882935434,-0.03533126627688174,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.6371144035381,845.12882935434,0.41129145940248457,0.4111685000202081,2,working
2025-05-08 11:06:05.003,-9.200229241119544e-05,0.4111469972625618,845.0402672588561,-0.034959621928880774,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.3924563342447,845.0402672588561,0.41123216085541986,0.4111469972625618,2,working
2025-05-08 11:06:06.117,0.00010490487355019518,0.410951983932147,844.2388389809028,-0.03474789041358681,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.2871381654578,844.2388389809028,0.4112067016177578,0.410951983932147,2,working
2025-05-08 11:06:07.733,0.0001373033141552387,0.410830925836257,843.7415603287575,-0.0346781942249912,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.1636435738209,843.7415603287575,0.4111768780644365,0.410830925836257,2,working
2025-05-08 11:06:08.921,5.625746720788704e-05,0.4105877751110453,842.7430388566338,-0.03442998321880286,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.12882935434,842.7430388566338,0.4111685000202081,0.4105877751110453,2,working
2025-05-08 11:06:09.998,-0.00012674464857363626,0.41010194847750386,840.7499374381109,-0.034328652568722154,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,845.0402672588561,840.7499374381109,0.4111469972625618,0.41010194847750386,2,working
2025-05-08 11:06:11.087,-7.508348712565179e-05,0.41007581684296307,840.6427438092078,-0.033671692458636354,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,844.2388389809028,840.6427438092078,0.410951983932147,0.41007581684296307,2,working
2025-05-08 11:06:12.196,0.00020590373749885304,0.4099617385328331,840.1752786589998,-0.03279262789051156,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,843.7415603287575,840.1752786589998,0.410830925836257,0.4099617385328331,2,working
2025-05-08 11:06:13.307,0.00029370785294562064,0.40993835944636076,840.0796745908369,-0.032620530800966156,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,842.7430388566338,840.0796745908369,0.4105877751110453,0.40993835944636076,2,working
2025-05-08 11:06:14.384,0.000762046211638153,0.40975851779991224,839.3452160771385,-0.03188981811263986,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,840.7499374381109,839.3452160771385,0.41010194847750386,0.40975851779991224,2,working
2025-05-08 11:06:15.596,0.000743817651862435,0.4097241534042322,839.2043018556874,-0.031760408077143844,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,840.6427438092078,839.2043018556874,0.41007581684296307,0.4097241534042322,2,working
2025-05-08 11:06:16.805,0.0005881828371499639,0.40968243710267016,839.0323864478956,-0.031760408077143844,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,840.1752786589998,839.0323864478956,0.4099617385328331,0.40968243710267016,2,working
2025-05-08 11:06:17.917,0.0006961270012558924,0.40966470732242055,838.9604599194065,-0.0314996251681395,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,840.0796745908369,838.9604599194065,0.40993835944636076,0.40966470732242055,2,working
2025-05-08 11:06:19.048,0.0010769658979807907,0.40952975764929006,838.4111966567581,-0.031159508099379802,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,839.3452160771385,838.4111966567581,0.40975851779991224,0.40952975764929006,2,working
2025-05-08 11:06:20.115,0.0013022635361008706,0.40948112260222325,838.2147534997047,-0.03066706127273007,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,839.2043018556874,838.2147534997047,0.4097241534042322,0.40948112260222325,2,working
2025-05-08 11:06:21.222,0.0012779952338199622,0.4094598678841853,838.1274260143532,-0.03050889746978771,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,839.0323864478956,838.1274260143532,0.40968243710267016,0.4094598678841853,2,working
2025-05-08 11:06:22.291,0.0015135253927163004,0.4093832989363024,837.8172863499734,-0.030161495280419642,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,838.9604599194065,837.8172863499734,0.40966470732242055,0.4093832989363024,2,working
2025-05-08 11:06:23.602,0.001647235678429999,0.40932516782850825,837.5814849230655,-0.029855590935597504,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,838.4111966567581,837.5814849230655,0.40952975764929006,0.40932516782850825,2,working
2025-05-08 11:06:24.789,0.0013085507568683142,0.4089606596347532,836.0854183487502,-0.029825048563067932,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,838.2147534997047,836.0854183487502,0.40948112260222325,0.4089606596347532,2,working
2025-05-08 11:06:25.889,0.0009417234812665802,0.408099500954029,832.5639024075344,-0.029480190848626676,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,838.1274260143532,832.5639024075344,0.4094598678841853,0.408099500954029,2,working
2025-05-08 11:06:27.487,0.0010870976052650995,0.4079247360630508,831.8524577762729,-0.029087865707178896,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,837.8172863499734,831.8524577762729,0.4093832989363024,0.4079247360630508,2,working
2025-05-08 11:06:28.686,0.0011295815031750055,0.4078110179455977,831.3892017346271,-0.028990702065302472,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,837.5814849230655,831.3892017346271,0.40932516782850825,0.4078110179455977,2,working
2025-05-08 11:06:29.785,-0.0005317769358835733,0.40544144579163943,821.7508609956565,-0.029031569037937813,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,836.0854183487502,821.7508609956565,0.4089606596347532,0.40544144579163943,2,working
2025-05-08 11:06:30.885,-0.0003931883484828967,0.4053276034957394,821.288813297228,-0.028768707543123807,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,832.5639024075344,821.288813297228,0.408099500954029,0.4053276034957394,2,working
2025-05-08 11:06:32.017,-0.00015877948699503293,0.4051487178895082,820.5633986085813,-0.028617557541986846,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,831.8524577762729,820.5633986085813,0.4079247360630508,0.4051487178895082,2,working
2025-05-08 11:06:33.244,0.00043697007825784027,0.4049226292708036,819.648670856454,-0.028109311872703262,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,831.3892017346271,819.648670856454,0.4078110179455977,0.4049226292708036,2,working
2025-05-08 11:06:34.315,0.0008251152689624519,0.40479382465728353,819.1297484389127,-0.02793695064531601,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,821.7508609956565,819.1297484389127,0.40544144579163943,0.40479382465728353,2,working
2025-05-08 11:06:35.393,0.0008676935162896798,0.40467827889125435,818.6625469827237,-0.027780001469294567,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,821.288813297228,818.6625469827237,0.4053276034957394,0.40467827889125435,2,working
2025-05-08 11:06:36.591,0.0013091252975385983,0.40451093621368345,817.9904275300603,-0.027219853453953297,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,820.5633986085813,817.9904275300603,0.4051487178895082,0.40451093621368345,2,working
2025-05-08 11:06:37.901,0.0016519272425396057,0.40392814312585024,815.6402104187508,-0.026934564994121113,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,819.648670856454,815.6402104187508,0.4049226292708036,0.40392814312585024,2,working
2025-05-08 11:06:38.989,0.0015871339671722701,0.40376875652212574,814.9956094795236,-0.026858583741784486,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,819.1297484389127,814.9956094795236,0.40479382465728353,0.40376875652212574,2,working
2025-05-08 11:06:40.199,-0.002122756315086961,0.39196312689015544,768.0443595865653,-0.026983071073697185,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,818.6625469827237,768.0443595865653,0.40467827889125435,0.39196312689015544,2,working
2025-05-08 11:06:41.298,-0.0026592051079258427,0.3916985309552715,767.0206248824664,-0.027110394755986703,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,817.9904275300603,767.0206248824664,0.40451093621368345,0.3916985309552715,2,working
2025-05-08 11:06:42.375,-0.0022033443577004455,0.39149862964559995,766.2268875266917,-0.026770716983092385,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,815.6402104187508,766.2268875266917,0.40392814312585024,0.39149862964559995,2,working
2025-05-08 11:06:43.574,-0.0016972466121408492,0.3912672147810432,765.3114800095245,-0.026496080309710984,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,814.9956094795236,765.3114800095245,0.40376875652212574,0.3912672147810432,2,working
2025-05-08 11:06:44.672,-0.0012082906552368846,0.3911114491980486,764.6951601348326,-0.026023879074204302,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,768.0443595865653,764.6951601348326,0.39196312689015544,0.3911114491980486,2,working
2025-05-08 11:06:45.782,-0.0013370900975300539,0.3909362947082147,764.0120404640649,-0.025972083791199422,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,767.0206248824664,764.0120404640649,0.3916985309552715,0.3909362947082147,2,working
2025-05-08 11:06:46.993,-0.0010907969865815068,0.3907199928830075,763.1638512699784,-0.02592636221705743,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,766.2268875266917,763.1638512699784,0.39149862964559995,0.3907199928830075,2,working
2025-05-08 11:06:48.230,-0.0018100273098035032,0.3901307271129677,760.8741001985378,-0.025947681846938343,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,765.3114800095245,760.8741001985378,0.3912672147810432,0.3901307271129677,2,working
2025-05-08 11:06:49.335,-0.0016006825016378495,0.3900033587878998,760.3738076317061,-0.025653506423398156,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,764.6951601348326,760.3738076317061,0.3911114491980486,0.3900033587878998,2,working
2025-05-08 11:06:50.434,-0.0016251392336928063,0.38978162345180667,759.5098455772938,-0.025507563017893444,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,764.0120404640649,759.5098455772938,0.3909362947082147,0.38978162345180667,2,working
2025-05-08 11:06:51.533,-0.0012818553786329906,0.38955397473578723,758.6179596290781,-0.025295193256195576,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,763.1638512699784,758.6179596290781,0.3907199928830075,0.38955397473578723,2,working
2025-05-08 11:06:52.632,-0.0008975551642206806,0.38926762373143214,757.4989131710577,-0.02528707499663984,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,760.8741001985378,757.4989131710577,0.3901307271129677,0.38926762373143214,2,working
2025-05-08 11:06:53.742,-0.000628407129345168,0.3891945787865513,757.2126028416495,-0.02503267686064356,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,760.3738076317061,757.2126028416495,0.3900033587878998,0.3891945787865513,2,working
2025-05-08 11:06:54.830,-0.0005695578935163866,0.3891445846423792,757.017727255663,-0.02501300671721679,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,759.5098455772938,757.017727255663,0.38978162345180667,0.3891445846423792,2,working
2025-05-08 11:06:55.940,4.9392619054227446e-05,0.38885420824635913,755.8867809573974,-0.02441337862692517,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,758.6179596290781,755.8867809573974,0.38955397473578723,0.38885420824635913,2,working
2025-05-08 11:06:57.139,-7.842054362692963e-05,0.38866562660057785,755.1538162837066,-0.02441337862692517,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,757.4989131710577,755.1538162837066,0.38926762373143214,0.38866562660057785,2,working
2025-05-08 11:06:58.670,0.0004089386777964557,0.3882069211612614,753.3731997281025,-0.024258904686181377,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,757.2126028416495,753.3731997281025,0.3891945787865513,0.3882069211612614,2,working
2025-05-08 11:06:59.770,0.00026573212919049887,0.3881073620751525,752.9863482279933,-0.024135550787418712,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,757.017727255663,752.9863482279933,0.3891445846423792,0.3881073620751525,2,working
2025-05-08 11:07:00.869,0.0003440970830203872,0.38809409406776546,752.9351042395604,-0.024102917862153808,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,755.8867809573974,752.9351042395604,0.38885420824635913,0.38809409406776546,2,working
2025-05-08 11:07:01.946,0.00046009728051523276,0.3880553052844329,752.7850713245504,-0.023910649116322777,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,755.1538162837066,752.7850713245504,0.38866562660057785,0.3880553052844329,2,working
2025-05-08 11:07:03.377,0.0008270471493412437,0.38797617785111904,752.480467420172,-0.023533764643080636,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,753.3731997281025,752.480467420172,0.3882069211612614,0.38797617785111904,2,working
2025-05-08 11:07:04.598,0.0009181163836981117,0.3878628663377349,752.0417925040043,-0.02347178423390984,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,752.9863482279933,752.0417925040043,0.3881073620751525,0.3878628663377349,2,working
2025-05-08 11:07:05.798,0.0006794991686901069,0.3863472091445847,746.173874498635,-0.02343145037206005,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,752.9351042395604,746.173874498635,0.38809409406776546,0.3863472091445847,2,working
2025-05-08 11:07:07.334,0.000504848203855024,0.3859803508600631,744.7564497775816,-0.023402303657263562,6.66383577389314,-2.645598460395233,9.309434234288373,2,working,752.7850713245504,744.7564497775816,0.3880553052844329,0.3859803508600631,2,working
